Trouble in Vegas,college-open,5,2,2010
California-Irvine,Lewis & Clark,13,10,"02/05/2010, 15:30",Pool A,final
pool,Pool A
Missouri S & T,St Olaf,11,13,"02/05/2010, 12:00",Pool A,final
Occidental,Montana State,L,W,"02/05/2010, 12:00",Pool A,final
Missouri S & T,Montana State,13,7,"02/05/2010, 13:45",Pool A,final
Occidental,St Olaf,7,13,"02/05/2010, 13:45",Pool A,final
Missouri S & T,Occidental,13,4,"02/05/2010, 17:15",Pool A,final
St Olaf,Montana State,13,7,"02/05/2010, 17:15",Pool A,final
pool,Pool D
2010003L,Southern California,,,"02/05/2010, 11:20",Pool D,scheduled
Colorado State,2010004M,,,"02/05/2010, 11:20",Pool D,scheduled
2010003L,2010004M,,,"02/06/2010, 08:00",Pool D,scheduled
Southern California,Colorado State,11,9,"02/06/2010, 08:00",Pool D,final
2010003L,2010003M,,,"02/06/2010, 09:40",Pool D,scheduled
2010003L,2010004M,,,"02/06/2010, 09:40",Pool D,scheduled
pool,Pool E
2010003N,New Mexico,,,"02/05/2010, 11:20",Pool E,scheduled
Redlands,2010004O,,,"02/05/2010, 11:20",Pool E,scheduled
2010003N,2010004O,,,"02/06/2010, 08:00",Pool E,scheduled
New Mexico,Redlands,13,5,"02/06/2010, 08:00",Pool E,final
2010003N,2010003O,,,"02/06/2010, 09:40",Pool E,scheduled
2010003N,2010004O,,,"02/06/2010, 09:40",Pool E,scheduled
pool,Pool F
2010003P,2010004Q,,,"02/05/2010, 08:00",Pool F,scheduled
2010004P,2010003Q,,,"02/05/2010, 08:00",Pool F,scheduled
2010003P,2010003Q,,,"02/05/2010, 09:40",Pool F,scheduled
2010004P,2010004Q,,,"02/05/2010, 09:40",Pool F,scheduled
2010003P,2010004P,,,"02/05/2010, 11:20",Pool F,scheduled
2010003Q,2010004Q,,,"02/05/2010, 11:20",Pool F,scheduled
pool,Pool G
2010001D,2010002D,,,"02/05/2010, 14:40",Pool G,scheduled
2010001E,2010002E,,,"02/05/2010, 14:40",Pool G,scheduled
2010001D,2010002E,,,"02/06/2010, 11:20",Pool G,scheduled
2010002D,2010001E,,,"02/06/2010, 11:20",Pool G,scheduled
2010001D,2010001E,,,"02/06/2010, 13:00",Pool G,scheduled
2010002D,2010002E,,,"02/06/2010, 13:00",Pool G,scheduled
pool,Pool H
2010001F,2010002F,,,"02/05/2010, 14:40",Pool H,scheduled
2010001G,2010002G,,,"02/05/2010, 14:40",Pool H,scheduled
2010001F,2010002G,,,"02/06/2010, 11:20",Pool H,scheduled
2010002F,2010001G,,,"02/06/2010, 11:20",Pool H,scheduled
2010001F,2010001G,,,"02/06/2010, 13:00",Pool H,scheduled
2010002F,2010002G,,,"02/06/2010, 13:00",Pool H,scheduled
pool,Pool I
2010001H,2010002H,,,"02/05/2010, 14:40",Pool I,scheduled
2010001I,2010002I,,,"02/05/2010, 14:40",Pool I,scheduled
2010001H,2010002I,,,"02/06/2010, 11:20",Pool I,scheduled
2010002H,2010001I,,,"02/06/2010, 11:20",Pool I,scheduled
2010001H,2010001I,,,"02/06/2010, 13:00",Pool I,scheduled
2010002H,2010002I,,,"02/06/2010, 13:00",Pool I,scheduled
pool,Pool J
2010001J,2010002J,,,"02/05/2010, 14:40",Pool J,scheduled
2010001K,2010002K,,,"02/05/2010, 14:40",Pool J,scheduled
2010001J,2010002K,,,"02/06/2010, 11:20",Pool J,scheduled
2010002J,2010001K,,,"02/06/2010, 11:20",Pool J,scheduled
2010001J,2010001K,,,"02/06/2010, 13:00",Pool J,scheduled
2010002J,2010002K,,,"02/06/2010, 13:00",Pool J,scheduled
pool,Pool K
2010001L,2010002L,,,"02/05/2010, 14:40",Pool K,scheduled
2010001M,2010002M,,,"02/05/2010, 14:40",Pool K,scheduled
2010001L,2010002M,,,"02/06/2010, 11:20",Pool K,scheduled
2010002L,2010001M,,,"02/06/2010, 11:20",Pool K,scheduled
2010001L,2010001M,,,"02/06/2010, 13:00",Pool K,scheduled
2010002L,2010002M,,,"02/06/2010, 13:00",Pool K,scheduled
pool,Pool L
2010001N,2010002N,,,"02/05/2010, 14:40",Pool L,scheduled
2010001O,2010002O,,,"02/05/2010, 14:40",Pool L,scheduled
2010001N,2010002O,,,"02/06/2010, 11:20",Pool L,scheduled
2010002N,2010001O,,,"02/06/2010, 11:20",Pool L,scheduled
2010001N,2010001O,,,"02/06/2010, 13:00",Pool L,scheduled
2010002N,2010002O,,,"02/06/2010, 13:00",Pool L,scheduled
pool,Pool M
2010001P,2010002Q,,,"02/05/2010, 09:00",Pool M,scheduled
2010002P,2010001Q,,,"02/05/2010, 09:00",Pool M,scheduled
2010001P,2010001Q,,,"02/05/2010, 10:40",Pool M,scheduled
2010002P,2010002Q,,,"02/05/2010, 10:40",Pool M,scheduled
2010001P,2010002P,,,"02/05/2010, 12:20",Pool M,scheduled
2010001Q,2010002Q,,,"02/05/2010, 12:20",Pool M,scheduled
pool,Pool N
2010005R,2010005S,,,"02/05/2010, 13:00",Pool N,scheduled
2010006R,2010006S,,,"02/05/2010, 14:40",Pool N,scheduled
2010005R,2010006S,,,"02/06/2010, 08:00",Pool N,scheduled
2010006R,2010005S,,,"02/06/2010, 08:00",Pool N,scheduled
2010005R,2010006R,,,"02/06/2010, 09:40",Pool N,scheduled
2010005S,2010006S,,,"02/06/2010, 09:40",Pool N,scheduled
b,r,e,a,k
brackets,Bracket
bracket,O
bracket,R
bracket,S
bracket,BB
bracket,CC
bracket,DD
bracket,EE
bracket,FF
bracket,GG
bracket,Championship Bracket
bracket,5th Place
bracket,13th Place
bracket,15th Place
bracket,17th Place
bracket,19th Place
bracket,21st Place
bracket,25th Place
bracket,27th Place
bracket,29th Place
bracket,31st Place
bracket,33rd Place
bracket,35th Place
bracket,37th Place
bracket,39th Place
bracket,41st Place
bracket,43rd Place
bracket,45th Place
bracket,47th Place
bracket,49th place
bracket,51st Place
bracket,53rd Place
bracket,55th Place
bracket,57th Place
bracket,59th Place
bracket,61st Place
bracket,63rd Place
Stanford,Virginia,13,11,"02/05/2010, 10:00",63rd Place,final
bracket,65th Place
Carleton College,Oregon,13,12,"02/05/2010, 12:00",65th Place,final
bracket,67th Place
Florida,Virginia,13,7,"02/05/2010, 12:00",67th Place,final
bracket,69th Place
Wisconsin,Stanford,11,6,"02/05/2010, 12:00",69th Place,final
bracket,71st Place
Colorado,Cornell,13,8,"02/05/2010, 12:00",71st Place,final
b,r,e,a,k
