Poultry Days XXXI,open club,9,6,2012
Chicken Fingered,Mad City Chickens,13,10,"06/10/2012, 10:45",Division I Championship Bracket,final
Breasts and Thighs,Team Canada,13,11,"06/10/2012, 10:45",Division I Championship Bracket,final
Cock Wringers,Pollo en mis pantalones,13,8,"06/10/2012, 10:45",Division I Championship Bracket,final
The Chad Larson Eggs-perience,Baked Beach Chicken,13,8,"06/10/2012, 10:45",Division I Championship Bracket,final
Chicken Fingered,Breasts and Thighs,13,8,"06/10/2012, 12:30",Division I Championship Bracket,final
The Chad Larson Eggs-perience,Cock Wringers,13,6,"06/10/2012, 12:30",Division I Championship Bracket,final
The Chad Larson Eggs-perience,Chicken Fingered,13,10,"06/10/2012, 14:15",Division I Championship Bracket,final
bracket,Division II Championship Bracket
Party Cock Anthem,Eggs Benedict XVI,11,4,"06/10/2012, 09:00",Division II Championship Bracket,final
Denver Omelettes,Feather Ticklers,11,6,"06/10/2012, 09:00",Division II Championship Bracket,final
Twin Chicksicles,poached!,11,9,"06/10/2012, 09:00",Division II Championship Bracket,final
Nutria Chicken of the Swamp,Voodoo Chicken Blood,11,10,"06/10/2012, 09:00",Division II Championship Bracket,final
Tchaikovsky's Cluckcracker Suite,Pity Cluck,11,3,"06/10/2012, 09:00",Division II Championship Bracket,final
Cock Block,General TSU's Chicken,11,6,"06/10/2012, 09:00",Division II Championship Bracket,final
Lemon Chicken,Fowl Play,11,4,"06/10/2012, 09:00",Division II Championship Bracket,final
Gizzards of Oz,Winner Winner Chicken Dinner,11,8,"06/10/2012, 09:00",Division II Championship Bracket,final
Party Cock Anthem,Denver Omelettes,11,8,"06/10/2012, 10:30",Division II Championship Bracket,final
Nutria Chicken of the Swamp,Twin Chicksicles,11,10,"06/10/2012, 10:30",Division II Championship Bracket,final
Tchaikovsky's Cluckcracker Suite,Cock Block,11,5,"06/10/2012, 10:30",Division II Championship Bracket,final
Lemon Chicken,Gizzards of Oz,11,4,"06/10/2012, 10:30",Division II Championship Bracket,final
Nutria Chicken of the Swamp,Party Cock Anthem,10,9,"06/10/2012, 12:00",Division II Championship Bracket,final
Tchaikovsky's Cluckcracker Suite,Lemon Chicken,11,7,"06/10/2012, 12:00",Division II Championship Bracket,final
Nutria Chicken of the Swamp,Tchaikovsky's Cluckcracker Suite,7,3,"06/10/2012, 13:30",Division II Championship Bracket,final
bracket,Division III Bracket
Peepshow,Hen House Peep Show,11,8,"06/10/2012, 09:00",Division III Bracket,final
College of Rooster,Chicken a la King,11,10,"06/10/2012, 09:00",Division III Bracket,final
It's Raining Hen,First Chickens In Flight,11,4,"06/10/2012, 09:00",Division III Bracket,final
Free Range or Die!,Fowl Flocking Tilt,11,5,"06/10/2012, 09:00",Division III Bracket,final
College Cluckfest,Miller's Chicken,11,3,"06/10/2012, 09:00",Division III Bracket,final
Case of Salmonella,Clucking Sluts,11,6,"06/10/2012, 09:00",Division III Bracket,final
CluckUps,Caged Eggnigma,11,4,"06/10/2012, 09:00",Division III Bracket,final
Just Pullet,Karst Farm All-Stars,11,6,"06/10/2012, 09:00",Division III Bracket,final
Peepshow,College of Rooster,11,3,"06/10/2012, 10:30",Division III Bracket,final
It's Raining Hen,Free Range or Die!,11,10,"06/10/2012, 10:30",Division III Bracket,final
College Cluckfest,Case of Salmonella,11,7,"06/10/2012, 10:30",Division III Bracket,final
Just Pullet,CluckUps,11,9,"06/10/2012, 10:30",Division III Bracket,final
It's Raining Hen,Peepshow,11,4,"06/10/2012, 12:00",Division III Bracket,final
Just Pullet,College Cluckfest,11,7,"06/10/2012, 12:00",Division III Bracket,final
It's Raining Hen,Just Pullet,11,7,"06/10/2012, 13:30",Division III Bracket,final
b,r,e,a,k
