Poultry Days XXXII,open club,15,6,2013
Lemon Chicken,Spring Chicken,11,3,"06/15/2013, 09:00",Pool C,final
Fustercluck Ultimate,Miller's Chicken,2,11,"06/15/2013, 09:00",Pool C,final
Kings of the Hill,Miller's Chicken,8,11,"06/15/2013, 10:30",Pool C,final
Lemon Chicken,Old Yolks Home,11,6,"06/15/2013, 10:30",Pool C,final
Fustercluck Ultimate,Spring Chicken,5,11,"06/15/2013, 10:30",Pool C,final
Kings of the Hill,Lemon Chicken,8,11,"06/15/2013, 12:00",Pool C,final
Fustercluck Ultimate,Old Yolks Home,8,11,"06/15/2013, 12:00",Pool C,final
Spring Chicken,Miller's Chicken,7,11,"06/15/2013, 12:00",Pool C,final
Kings of the Hill,Spring Chicken,11,6,"06/15/2013, 13:30",Pool C,final
Lemon Chicken,Fustercluck Ultimate,11,8,"06/15/2013, 13:30",Pool C,final
Old Yolks Home,Miller's Chicken,8,11,"06/15/2013, 13:30",Pool C,final
Kings of the Hill,Fustercluck Ultimate,11,6,"06/15/2013, 15:00",Pool C,final
Lemon Chicken,Miller's Chicken,9,11,"06/15/2013, 15:00",Pool C,final
Old Yolks Home,Spring Chicken,5,11,"06/15/2013, 15:00",Pool C,final
pool,Pool D
Party Fowl,Eggs Benedict XVI,11,5,"06/15/2013, 09:00",Pool D,final
Nutria: Chicken of the Swamp,Just Pullet,11,5,"06/15/2013, 09:00",Pool D,final
Feather Ticklers,Caged Eggnigma,11,7,"06/15/2013, 09:00",Pool D,final
Party Fowl,Caged Eggnigma,11,4,"06/15/2013, 10:30",Pool D,final
Nutria: Chicken of the Swamp,Eggs Benedict XVI,11,9,"06/15/2013, 10:30",Pool D,final
Feather Ticklers,Just Pullet,9,11,"06/15/2013, 10:30",Pool D,final
Party Fowl,Nutria: Chicken of the Swamp,11,6,"06/15/2013, 12:00",Pool D,final
Feather Ticklers,Eggs Benedict XVI,11,4,"06/15/2013, 12:00",Pool D,final
Just Pullet,Caged Eggnigma,11,5,"06/15/2013, 12:00",Pool D,final
Party Fowl,Just Pullet,11,9,"06/15/2013, 13:30",Pool D,final
Nutria: Chicken of the Swamp,Feather Ticklers,11,8,"06/15/2013, 13:30",Pool D,final
Eggs Benedict XVI,Caged Eggnigma,8,11,"06/15/2013, 13:30",Pool D,final
Party Fowl,Feather Ticklers,11,7,"06/15/2013, 15:00",Pool D,final
Nutria: Chicken of the Swamp,Caged Eggnigma,11,10,"06/15/2013, 15:00",Pool D,final
Eggs Benedict XVI,Just Pullet,7,11,"06/15/2013, 15:00",Pool D,final
pool,Pool E
The Arch-tridge Family,It's Raining Hen,11,6,"06/15/2013, 09:00",Pool E,final
Hoosierchicken?,College Cluckfest,10,11,"06/15/2013, 09:00",Pool E,final
Fowl Play,Chicken a la King,10,11,"06/15/2013, 09:00",Pool E,final
The Arch-tridge Family,Chicken a la King,11,8,"06/15/2013, 10:30",Pool E,final
Hoosierchicken?,It's Raining Hen,11,7,"06/15/2013, 10:30",Pool E,final
Fowl Play,College Cluckfest,5,11,"06/15/2013, 10:30",Pool E,final
The Arch-tridge Family,Hoosierchicken?,1,11,"06/15/2013, 12:00",Pool E,final
Fowl Play,It's Raining Hen,10,11,"06/15/2013, 12:00",Pool E,final
College Cluckfest,Chicken a la King,11,5,"06/15/2013, 12:00",Pool E,final
The Arch-tridge Family,College Cluckfest,11,10,"06/15/2013, 13:30",Pool E,final
Hoosierchicken?,Fowl Play,11,5,"06/15/2013, 13:30",Pool E,final
It's Raining Hen,Chicken a la King,11,7,"06/15/2013, 13:30",Pool E,final
The Arch-tridge Family,Fowl Play,11,8,"06/15/2013, 15:00",Pool E,final
Hoosierchicken?,Chicken a la King,11,4,"06/15/2013, 15:00",Pool E,final
It's Raining Hen,College Cluckfest,8,11,"06/15/2013, 15:00",Pool E,final
pool,Pool F
Roostafarians,Winner Winner Chicken Dinner,11,7,"06/15/2013, 09:00",Pool F,final
Chicken Schitt,Case of Salmonella,11,5,"06/15/2013, 09:00",Pool F,final
General TSU's Chicken,CluckUps,8,11,"06/15/2013, 09:00",Pool F,final
Roostafarians,CluckUps,11,7,"06/15/2013, 10:30",Pool F,final
Chicken Schitt,Winner Winner Chicken Dinner,11,2,"06/15/2013, 10:30",Pool F,final
General TSU's Chicken,Case of Salmonella,10,11,"06/15/2013, 10:30",Pool F,final
Roostafarians,Chicken Schitt,7,11,"06/15/2013, 12:00",Pool F,final
General TSU's Chicken,Winner Winner Chicken Dinner,9,11,"06/15/2013, 12:00",Pool F,final
Case of Salmonella,CluckUps,8,11,"06/15/2013, 12:00",Pool F,final
Roostafarians,Case of Salmonella,11,4,"06/15/2013, 13:30",Pool F,final
Chicken Schitt,General TSU's Chicken,11,5,"06/15/2013, 13:30",Pool F,final
Winner Winner Chicken Dinner,CluckUps,11,8,"06/15/2013, 13:30",Pool F,final
Roostafarians,General TSU's Chicken,11,5,"06/15/2013, 15:00",Pool F,final
Chicken Schitt,CluckUps,11,10,"06/15/2013, 15:00",Pool F,final
Winner Winner Chicken Dinner,Case of Salmonella,11,5,"06/15/2013, 15:00",Pool F,final
pool,Pool G
Chicken Sticky Yum Yum,Pity Cluck,11,1,"06/15/2013, 09:00",Pool G,final
ChickeNooga,Free Range or Die!,11,9,"06/15/2013, 09:00",Pool G,final
poached!,College of Rooster,11,5,"06/15/2013, 09:00",Pool G,final
Chicken Sticky Yum Yum,College of Rooster,11,6,"06/15/2013, 10:30",Pool G,final
ChickeNooga,Pity Cluck,11,3,"06/15/2013, 10:30",Pool G,final
poached!,Free Range or Die!,8,11,"06/15/2013, 10:30",Pool G,final
Chicken Sticky Yum Yum,ChickeNooga,11,6,"06/15/2013, 12:00",Pool G,final
poached!,Pity Cluck,11,4,"06/15/2013, 12:00",Pool G,final
Free Range or Die!,College of Rooster,11,6,"06/15/2013, 12:00",Pool G,final
Chicken Sticky Yum Yum,Free Range or Die!,11,9,"06/15/2013, 13:30",Pool G,final
ChickeNooga,poached!,11,8,"06/15/2013, 13:30",Pool G,final
Pity Cluck,College of Rooster,1,11,"06/15/2013, 13:30",Pool G,final
Chicken Sticky Yum Yum,poached!,11,6,"06/15/2013, 15:00",Pool G,final
ChickeNooga,College of Rooster,11,4,"06/15/2013, 15:00",Pool G,final
Pity Cluck,Free Range or Die!,5,11,"06/15/2013, 15:00",Pool G,final
pool,Pool H
"Red, White & Brew",The Chad Larson Eggs-perience,15,12,"06/15/2013, 09:00",Pool H,final
The Chad Larson Eggs-perience,Chicken Fingered,15,8,"06/15/2013, 10:45",Pool H,final
Team USA,The Chad Larson Eggs-perience,15,2,"06/15/2013, 12:30",Pool H,final
"Red, White & Brew",Chicken Fingered,15,4,"06/15/2013, 14:15",Pool H,final
Team USA,Chicken Fingered,15,3,"06/15/2013, 16:00",Pool H,final
"Red, White & Brew",Team USA,6,15,"06/15/2013, 18:30",Pool H,final
b,r,e,a,k
brackets,Bracket
bracket,Championship Bracket
Nutria: Chicken of the Swamp,Lemon Chicken,11,9,"06/16/2013, 08:30",Championship Bracket,final
Breasts and Thighs,ChickeNooga,11,8,"06/16/2013, 08:30",Championship Bracket,final
Pollo en mis pantalones,Roostafarians,11,8,"06/16/2013, 08:30",Championship Bracket,final
Baked Beach Chicken,College Cluckfest,11,6,"06/16/2013, 08:30",Championship Bracket,final
Team USA,Nutria: Chicken of the Swamp,11,3,"06/16/2013, 10:00",Championship Bracket,final
Miller's Chicken,Party Fowl,11,8,"06/16/2013, 10:00",Championship Bracket,final
ScrAMPled Eggs,Chicken Sticky Yum Yum,11,8,"06/16/2013, 10:00",Championship Bracket,final
Breasts and Thighs,Chicken Fingered,11,7,"06/16/2013, 10:00",Championship Bracket,final
The Chad Larson Eggs-perience,Pollo en mis pantalones,11,6,"06/16/2013, 10:00",Championship Bracket,final
The Chad Larson Eggs-perience,cock a doodle dunion,13,11,"06/16/2013, 10:00",Championship Bracket,final
cock a doodle dunion,Chicken Schitt,11,9,"06/16/2013, 10:00",Championship Bracket,final
23 Pullets and Cockerels,Hoosierchicken?,11,9,"06/16/2013, 10:00",Championship Bracket,final
"Red, White & Brew",23 Pullets and Cockerels,13,4,"06/16/2013, 10:00",Championship Bracket,final
"Red, White & Brew",,W,L,"06/16/2013, 10:00",Championship Bracket,final
Team USA,Miller's Chicken,13,3,"06/16/2013, 11:30",Championship Bracket,final
Breasts and Thighs,ScrAMPled Eggs,13,11,"06/16/2013, 11:30",Championship Bracket,final
Team USA,Breasts and Thighs,13,5,"06/16/2013, 13:00",Championship Bracket,final
"Red, White & Brew",Team USA,13,12,"06/16/2013, 13:00",Championship Bracket,final
"Red, White & Brew",The Chad Larson Eggs-perience,10,4,"06/16/2013, 13:00",Championship Bracket,final
bracket,Division II Championship Bracket-All Game to 11
Denver Omelettes,iBang Chicks,11,8,"06/16/2013, 09:00",Division II Championship Bracket-All Game to 11,final
Free Range or Die!,CluckUps,11,8,"06/16/2013, 09:00",Division II Championship Bracket-All Game to 11,final
Kings of the Hill,4C,W,L,"06/16/2013, 09:00",Division II Championship Bracket-All Game to 11,final
It's Raining Hen,Just Pullet,11,10,"06/16/2013, 09:00",Division II Championship Bracket-All Game to 11,final
Party Cock Anthem,Spring Chicken,11,9,"06/16/2013, 09:00",Division II Championship Bracket-All Game to 11,final
The Arch-tridge Family,Feather Ticklers,11,9,"06/16/2013, 09:00",Division II Championship Bracket-All Game to 11,final
poached!,Winner Winner Chicken Dinner,11,6,"06/16/2013, 09:00",Division II Championship Bracket-All Game to 11,final
Chicken Pasties,4A,W,L,"06/16/2013, 09:00",Division II Championship Bracket-All Game to 11,final
Free Range or Die!,Denver Omelettes,11,7,"06/16/2013, 10:30",Division II Championship Bracket-All Game to 11,final
Kings of the Hill,It's Raining Hen,11,9,"06/16/2013, 10:30",Division II Championship Bracket-All Game to 11,final
Party Cock Anthem,The Arch-tridge Family,W,L,"06/16/2013, 10:30",Division II Championship Bracket-All Game to 11,final
Chicken Pasties,poached!,W,L,"06/16/2013, 10:30",Division II Championship Bracket-All Game to 11,final
Kings of the Hill,Free Range or Die!,W,L,"06/16/2013, 12:00",Division II Championship Bracket-All Game to 11,final
Chicken Pasties,Party Cock Anthem,W,L,"06/16/2013, 12:00",Division II Championship Bracket-All Game to 11,final
Chicken Pasties,Kings of the Hill,W,L,"06/16/2013, 13:30",Division II Championship Bracket-All Game to 11,final
bracket,Division III Championship Bracket-All Games to 11
First Chickens In Flight,Karst Farm All-Stars,W,L,"06/16/2013, 09:00",Division III Championship Bracket-All Games to 11,final
College of Rooster,General TSU's Chicken,11,6,"06/16/2013, 09:00",Division III Championship Bracket-All Games to 11,final
Old Yolks Home,Fowl Flocking Tilt,W,L,"06/16/2013, 09:00",Division III Championship Bracket-All Games to 11,final
Caged Eggnigma,Chicken a la King,W,L,"06/16/2013, 09:00",Division III Championship Bracket-All Games to 11,final
Fustercluck Ultimate,Magician's Cluck,11,9,"06/16/2013, 09:00",Division III Championship Bracket-All Games to 11,final
Eggs Benedict XVI,Fowl Play,11,7,"06/16/2013, 09:00",Division III Championship Bracket-All Games to 11,final
Case of Salmonella,Pity Cluck,11,3,"06/16/2013, 09:00",Division III Championship Bracket-All Games to 11,final
Cock Block,2 Chicks 1 Cock,11,7,"06/16/2013, 09:00",Division III Championship Bracket-All Games to 11,final
College of Rooster,First Chickens In Flight,11,9,"06/16/2013, 10:30",Division III Championship Bracket-All Games to 11,final
Caged Eggnigma,Old Yolks Home,9,5,"06/16/2013, 10:30",Division III Championship Bracket-All Games to 11,final
Eggs Benedict XVI,Fustercluck Ultimate,W,L,"06/16/2013, 10:30",Division III Championship Bracket-All Games to 11,final
Cock Block,Case of Salmonella,11,4,"06/16/2013, 10:30",Division III Championship Bracket-All Games to 11,final
College of Rooster,Caged Eggnigma,11,8,"06/16/2013, 12:00",Division III Championship Bracket-All Games to 11,final
Eggs Benedict XVI,Cock Block,11,10,"06/16/2013, 12:00",Division III Championship Bracket-All Games to 11,final
College of Rooster,,11,8,"06/16/2013, 13:30",Division III Championship Bracket-All Games to 11,final
b,r,e,a,k
