title,published_at,url
Diving Give-And-Go--2019 U.S. Open Club Championships,2019-08-08T21:13:58Z,https://www.youtube.com/watch?v=MJcsjtv2mlI
Elevating D--2019 U.S. Open Club Championships,2019-08-08T21:11:46Z,https://www.youtube.com/watch?v=FXIicO9ULDg
Defensive Swipe--2019 U.S. Open Club Championships,2019-08-08T21:09:06Z,https://www.youtube.com/watch?v=iNseJG2WTro
Hammer Goal--2019 U.S. Open Club Championships,2019-08-08T21:06:48Z,https://www.youtube.com/watch?v=bYDD2N5Bdqk
2019 U.S. U-24 National Team,2019-08-08T20:13:57Z,https://www.youtube.com/watch?v=0-VjCSfvdPI
U-17 Layout D--2019 U.S. Open Club Championships,2019-08-07T21:17:15Z,https://www.youtube.com/watch?v=GGvM3fvp-lE
Final Goal Mixed Championship--2019 U.S. Open Club Championships,2019-08-07T21:11:17Z,https://www.youtube.com/watch?v=rerzIRwS4js
Final Goal Women's Championship--2019 U.S. Open Club Championships,2019-08-07T21:06:04Z,https://www.youtube.com/watch?v=flIHyfSA0Wk
Final Goal Men's Championship--2019 U.S. Open Club Championship,2019-08-07T21:02:58Z,https://www.youtube.com/watch?v=-ZudblCp6W8
Layout Score--2019 U.S. Open Club Championships,2019-08-07T21:00:16Z,https://www.youtube.com/watch?v=TNUvZe_e6Co
Toe Dragging Goal--2019 U.S. Open Club Championships,2019-08-07T20:56:01Z,https://www.youtube.com/watch?v=WWhu1Cgd18I
Insane Layout Score--2019 U.S. Open Club Championships,2019-08-07T20:49:24Z,https://www.youtube.com/watch?v=STr_nE6HsNQ
Layout Goal--2019 U.S. Open Club Championships,2019-08-07T20:40:54Z,https://www.youtube.com/watch?v=KRvUHkeSQxo
Toe Line Goal--2019 U.S. Open Club Championships,2019-08-07T20:36:23Z,https://www.youtube.com/watch?v=pJudh8_9sUc
Layout Interception--2019 U.S. Open Club Championships,2019-08-07T20:30:32Z,https://www.youtube.com/watch?v=ymxC-vaVkG8
Two Receivers--2019 U.S. Open Club Championships,2019-08-07T20:19:15Z,https://www.youtube.com/watch?v=wxyLKM9unFs
Elevating Goal--2019 U.S. Open Club Championships,2019-08-07T19:32:46Z,https://www.youtube.com/watch?v=GUSFKioMPEw
Semifinal Layout D--2019 U.S. Open Club Championships,2019-08-07T19:11:21Z,https://www.youtube.com/watch?v=JTzx-vL7ByY
Valeria Cardenas Assist--2019 U.S. Open Club Championships,2019-08-07T18:54:11Z,https://www.youtube.com/watch?v=H1NB1BsHrco
Saving Layout Catch--2019 U.S. Open Club Championships,2019-08-07T18:36:21Z,https://www.youtube.com/watch?v=wBM-BlOrgEY
Saved Disc Turns Into Goal--2019 U.S. Open Club Championships,2019-08-07T18:26:19Z,https://www.youtube.com/watch?v=ZuWROyVcmus
Big Layout D--2019 U.S. Open Club Championships,2019-08-07T18:15:14Z,https://www.youtube.com/watch?v=QIBDAdkP5uk
Layout D--2019 U.S. Open Club Championships,2019-08-07T18:10:17Z,https://www.youtube.com/watch?v=jmIxyPpdcqs
Classic Match Up--2019 U.S. Open Club Championships,2019-08-07T18:02:12Z,https://www.youtube.com/watch?v=0z_eQXwrIIU
Zoom Zoom Kami Groom--2019 U.S. Open Club Championships,2019-08-07T17:14:19Z,https://www.youtube.com/watch?v=hCrcpiulpwc
Double Game Point Goal--2019 U.S. Open Club Championships,2019-08-07T17:08:20Z,https://www.youtube.com/watch?v=1WxilRE4FQw
Skying Goal--2019 U.S. Open Club Championships,2019-08-07T16:59:12Z,https://www.youtube.com/watch?v=Jvq-Iz4BBjQ
Bang-Bang Play—2019 U.S. Open Club Championships,2019-08-06T15:21:54Z,https://www.youtube.com/watch?v=mXsrc3Z0vZM
Maine Rip Tide vs Triangle Area Warhawks TBD-- 2019 U.S. Open YCC U-20 Girls' Final,2019-08-05T22:17:38Z,https://www.youtube.com/watch?v=PXDmM6OhqGo
Boston BUDA vs Atlanta ATliens -- 2019 U.S. Open YCC U-20 Boys' Final,2019-08-05T21:18:46Z,https://www.youtube.com/watch?v=UUKdI7EWYJA
Harpoon vs INCognito -- 2019 U.S. Open Club Championships YCC U-20 Mixed Semifinal,2019-08-05T18:28:10Z,https://www.youtube.com/watch?v=I-w6LXe6qXQ
Rip Tide vs D.C. Rogue--2019 U.S. Open Club Championships,2019-08-05T17:47:33Z,https://www.youtube.com/watch?v=4ahLgj7Cetg
Equinox vs Pi+-- 2019 U.S. Open Club Championships YCC U-20 Mixed,2019-08-05T15:34:41Z,https://www.youtube.com/watch?v=nTZBGeWjvc8
Bay Area Red Dawn vs. DC Foggy Bottom Boys-- 2019 U.S. Open Club Championships,2019-08-04T22:48:00Z,https://www.youtube.com/watch?v=5453QU1Hn88
Cincinnati Belle vs. DC Rogue-- 2019 U.S. Open YCC U-20 Girls',2019-08-04T19:56:00Z,https://www.youtube.com/watch?v=88JM3DMXsPE
HUCK vs. Fury--2019 U.S. Open Club Championships,2019-08-04T17:30:45Z,https://www.youtube.com/watch?v=fXpHx221Zp0
Sub Zero vs. Nomadic Tribe-- 2019 U.S. Open Club Championships,2019-08-04T15:16:38Z,https://www.youtube.com/watch?v=GjYiTQyQBVM
Ring of Fire vs Seattle Sockeye-- 2019 U.S. Open Club Championships ICC Men's Semi,2019-08-03T23:03:08Z,https://www.youtube.com/watch?v=vJwIW9Vr2vQ
Bay Area Red Dawn vs. Boston BUDA-- 2019 U.S. Open YCC U-20 Boys',2019-08-03T22:29:14Z,https://www.youtube.com/watch?v=4IqXjozasLA
Scandal vs. Brute Squad-- 2019 U.S. Open ICC Women's Semifinal,2019-08-03T20:03:12Z,https://www.youtube.com/watch?v=nzRg9xqky2Q
Seattle Bankroll vs. Oregon Flood-- 2019 U.S. Open YCC U-20 Mixed,2019-08-03T19:30:35Z,https://www.youtube.com/watch?v=af1QkcadYLo
HUCK vs. Molly Brown-- 2019 U.S. Open ICC Women's 5th Place Semi,2019-08-03T17:33:10Z,https://www.youtube.com/watch?v=KN8vtHkDhS8
San Francisco Fury vs Washington D.C. Scandal-- 2019 U.S. Open ICC Women's Quarterfinal,2019-08-03T16:01:24Z,https://www.youtube.com/watch?v=pSbHhVQFYBE
Tokyo Buzz Bullets vs New York PoNY-- 2019 U.S. Open ICC Men's Quarterfinal,2019-08-03T15:03:31Z,https://www.youtube.com/watch?v=8n5wmX73X7w
Drag'n Thrust vs Mixtape-- 2019 U.S. Open ICC Mixed Crossover,2019-08-02T22:23:47Z,https://www.youtube.com/watch?v=Yp1P569iD9A
Brute Squad vs. Revolution--2019 U.S. Open ICC Women's,2019-08-02T22:17:52Z,https://www.youtube.com/watch?v=lBX2zy0xVCA
Ring vs. Comunidad El Oso-- 2019 U.S. Open ICC Men's,2019-08-02T20:07:54Z,https://www.youtube.com/watch?v=b_fxh48Ff6Q
Sub Zero vs. Buzz Bullets--2019 U.S. Open ICC Men's,2019-08-02T19:44:11Z,https://www.youtube.com/watch?v=4wPpMKNKHY4
Sockeye vs. Machine-- 2019 U.S. Open ICC Men's,2019-08-02T18:15:07Z,https://www.youtube.com/watch?v=TJAuNvr86aA
Blackbird vs. AMP--2019 U.S. Open ICC Mixed,2019-08-02T17:35:47Z,https://www.youtube.com/watch?v=0_8SGx_2gZk
Revolution vs. Nightlock-- 2019 U.S. Open ICC Women's,2019-08-02T15:33:38Z,https://www.youtube.com/watch?v=FDcUENQ7HSw
CRAZY vs. Snake Country--2019 U.S. Open ICC Mixed,2019-08-02T14:45:50Z,https://www.youtube.com/watch?v=OmDdr-YOtro
Huck to Goal -- 2019 U.S. U-24 National Team,2019-07-24T14:51:59Z,https://www.youtube.com/watch?v=lUzpbsgrcwg
Skying D -- 2019 U.S. U-24 National Team,2019-07-24T14:51:13Z,https://www.youtube.com/watch?v=HAuLRSdCX-s
Over the Top Grab-- U.S. U-24 National Team,2019-07-24T14:50:20Z,https://www.youtube.com/watch?v=kFgcTb7slzs
Positioned D -- 2019 U.S. U-24 National Team,2019-07-24T14:50:06Z,https://www.youtube.com/watch?v=KduG2tVI8wQ
Forward Layout Goal-- 2019 U.S. U-24 National Team,2019-07-24T14:49:23Z,https://www.youtube.com/watch?v=Ak15iHUpkrs
End Zone Grab-- 2019 U.S. U-24 National Team,2019-07-24T14:48:05Z,https://www.youtube.com/watch?v=LLLwFTlnLa8
Two Handed Layout Goal-- 2019 U.S. U-24 National Team,2019-07-24T14:46:48Z,https://www.youtube.com/watch?v=gtMo1sZCEYQ
Skying Jump into the End Zone-- 2019 U.S. U-24 National Team,2019-07-24T14:44:07Z,https://www.youtube.com/watch?v=dhin176s_b0
2019 AFDC Project Diversity's Color of Ultimate Game,2019-07-23T18:23:42Z,https://www.youtube.com/watch?v=WpMxrRjwg6g
Well Read Goal-- 2019 U.S. U-24 National Team,2019-07-22T20:36:33Z,https://www.youtube.com/watch?v=ktX5IIbgfOA
Team Effort Sky-- 2019 U.S. U-24 National Team,2019-07-22T20:32:46Z,https://www.youtube.com/watch?v=UGcmvfzOwTQ
Full Layout D Grab-- U.S. U-24 National Team,2019-07-22T20:25:37Z,https://www.youtube.com/watch?v=-DeWETnFyCQ
Quick Movement to Final Goal-- 2019 U.S. U-24 National Team,2019-07-22T20:23:16Z,https://www.youtube.com/watch?v=m2xj5ittA4M
Low Grab Goal-- 2019 U.S. U-24 National Team,2019-07-22T20:20:17Z,https://www.youtube.com/watch?v=tdEISuahovw
Front of the End Zone Final Goal-- 2019 U.S. U-24 National Team,2019-07-22T20:16:25Z,https://www.youtube.com/watch?v=YwhjU4OQLW0
Sharp Cut to Open Goal-- 2019 U.S. U-24 National Team,2019-07-22T20:02:33Z,https://www.youtube.com/watch?v=2nsrKugGBEU
Quick Hammer Goal-- 2019 U.S. U-24 National Team,2019-07-22T19:59:16Z,https://www.youtube.com/watch?v=rRb9S2QCzhM
Sky D to Sky Goal-- U.S. U-24 National Team,2019-07-22T19:56:44Z,https://www.youtube.com/watch?v=Z0vcFM3RX2s
Tipped Pass to Goal-- 2019 U.S. U-24 National Team,2019-07-22T19:52:33Z,https://www.youtube.com/watch?v=8wba07SKTAo
Toeing the Line Goal-- 2019 U.S. U-24 National Team,2019-07-22T19:47:42Z,https://www.youtube.com/watch?v=c24PFsRIOaU
Smacked layout D-- 2019 U.S. U-24 National Team,2019-07-22T19:37:49Z,https://www.youtube.com/watch?v=Z6mMPh0JuRA
Full Sprint Layout Goal-- 2019 U.S. National Team,2019-07-22T19:34:24Z,https://www.youtube.com/watch?v=kgzP7JE0QD4
Tipped Layout D-- 2019 U.S. U-24 National Team,2019-07-22T19:23:37Z,https://www.youtube.com/watch?v=fDTIhRsWf08
Universe Point Layout Goal-- 2019 U.S. U-24 National Team,2019-07-22T19:18:00Z,https://www.youtube.com/watch?v=aHaw__ycF_8
Sliding Goal-- 2019 U.S. U-24 National Team,2019-07-22T19:05:04Z,https://www.youtube.com/watch?v=lqAW7EsJ22Q
Run Through Layout D-- 2019 U.S. U-24 National Team,2019-07-22T18:59:55Z,https://www.youtube.com/watch?v=IXkQ_nOF3EI
Foot Block-- 2019 U.S. U-24 National Team,2019-07-22T18:56:06Z,https://www.youtube.com/watch?v=hBMxIoXr1rg
Slide Line Goal-- 2019 U.S. U-24 National Team,2019-07-22T18:45:57Z,https://www.youtube.com/watch?v=oej1gtd4p_I
Offensive Flow Leads to Goal-- 2019 U.S. U-24 National Team,2019-07-22T18:43:42Z,https://www.youtube.com/watch?v=z4L4o3u3o1Q
High Release Hand Block-- 2019 U.S. U-24 National Team,2019-07-22T18:34:50Z,https://www.youtube.com/watch?v=tcSYqr6YpFw
D to Jump in Goal-- 2019 U.S. U-24 National Team,2019-07-22T18:25:40Z,https://www.youtube.com/watch?v=vNB94LMV_nU
Back of the End Zone Sky-- 2019 U.S. U-24 National Team,2019-07-22T17:13:18Z,https://www.youtube.com/watch?v=ovJI578dm7U
Layout D Stops Goal-- 2019 U.S. U-24 National Team,2019-07-22T17:08:17Z,https://www.youtube.com/watch?v=_lF5xlYxAno
Wide Open Goal-- 2019 U.S. U-24 National Team,2019-07-22T17:06:22Z,https://www.youtube.com/watch?v=45-CQj9mYV0
Inside-out Huck to Sky -- 2019 U.S. U-24 National Team,2019-07-22T16:55:06Z,https://www.youtube.com/watch?v=FI0bxNWzwcM
Full Sprint Goal-- 2019 U.S. U-24 National Team,2019-07-22T16:50:06Z,https://www.youtube.com/watch?v=W6uEdOMY3js
End Zone Sky-- 2019 U.S. U-24 National Team,2019-07-22T16:42:36Z,https://www.youtube.com/watch?v=RrorofH8dis
Huck to Quick Goal -- 2019 U.S. U-24 National Team,2019-07-22T15:58:18Z,https://www.youtube.com/watch?v=7wOEv6sOiMQ
No-look D-- 2019 U.S. U-24 National Team,2019-07-22T15:51:12Z,https://www.youtube.com/watch?v=2ohELTEGgfM
D on Rest Leads to Layout Goal-- 2019 U.S. U-24 National Team,2019-07-22T15:47:30Z,https://www.youtube.com/watch?v=ghMqZ-lsRCY
End Zone D to Huck-- 2019 U.S. U-24 National Team,2019-07-22T15:31:25Z,https://www.youtube.com/watch?v=HAF7mwwJQJ4
Game Point--2019 Color of Ultimate Game,2019-06-26T21:22:52Z,https://www.youtube.com/watch?v=WEwcE0mXUac
Sky High Score--2019 Color of Ultimate Game,2019-06-26T19:42:04Z,https://www.youtube.com/watch?v=xwS-bKtWsQw
Huck to Goal--2019 Color of Ultimate Game,2019-06-26T19:39:51Z,https://www.youtube.com/watch?v=ALJzR9Cn60I
Defensive Swipe--2019 Color of Ultimate Game,2019-06-26T19:37:57Z,https://www.youtube.com/watch?v=lJVU1Psq84I
Goal For OT--2019 Color of Ultimate Game,2019-06-26T19:36:08Z,https://www.youtube.com/watch?v=aHw3B-yY6II
Skying Score--2019 Color of Ultimate Game,2019-06-26T19:31:07Z,https://www.youtube.com/watch?v=69A8uy6YtDw
Manuela Cardenas Huck--2019 Color of Ultimate Game,2019-06-26T19:29:03Z,https://www.youtube.com/watch?v=VqS9rZDdglc
Insane Layout Catch--2019 Color of Ultimate Game,2019-06-26T19:26:33Z,https://www.youtube.com/watch?v=jC95kUi7Iw8
Cal-Poly SLO vs University North Carolina--2019 College Championships Semifinal,2019-06-26T18:34:28Z,https://www.youtube.com/watch?v=hA9UvP5Natc
Ohio State University vs University of California-San Diego--2019 College Championships Semifinal,2019-06-26T18:14:49Z,https://www.youtube.com/watch?v=5Uf-IyD6Ft0
University of Colorado vs Brown University--2019 College Championships Semifinal,2019-06-26T18:02:34Z,https://www.youtube.com/watch?v=fyhb7uiw5lc
University of North Carolina vs Dartmouth College--2019 College Championships Semifinal,2019-06-26T17:51:51Z,https://www.youtube.com/watch?v=nIfeebMP2Zs
Brown University vs University of North Carolina--2019 College Championship,2019-06-25T22:58:01Z,https://www.youtube.com/watch?v=DmdV5SBZGZ0
University of California-San Diego vs Dartmouth College--2019 College Championship,2019-06-25T22:53:23Z,https://www.youtube.com/watch?v=iEHfb-Nt8f8
Tumbling Goal--2019 College Championships,2019-06-12T17:23:46Z,https://www.youtube.com/watch?v=rf9g1cTrT_8
Foot Block--2019 College Championships,2019-06-12T17:17:27Z,https://www.youtube.com/watch?v=qdhpG0lQPRg
Hand Block + Patience Offense = Goal--2019 College Championships,2019-06-12T17:13:50Z,https://www.youtube.com/watch?v=8brA5m2E4es
Deep Huck--2019 College Championships,2019-06-12T17:08:21Z,https://www.youtube.com/watch?v=IzVV5_XQBPM
Block Huck Score--2019 College Championships,2019-06-12T17:01:32Z,https://www.youtube.com/watch?v=L5gn2wdChiw
Catch Between The Legs--2019 College Championships,2019-06-12T16:57:44Z,https://www.youtube.com/watch?v=Qp8Tp_oA5CQ
Double Game Point--2019 College Championships,2019-06-12T16:55:16Z,https://www.youtube.com/watch?v=B35jNp_lAEc
Blocked Goal--2019 College Championships,2019-06-12T16:48:00Z,https://www.youtube.com/watch?v=KwaxF5n3ZsU
Scoober Score--2019 College Championships,2019-06-12T16:44:25Z,https://www.youtube.com/watch?v=XQ6bVgirF0g
Men's Final Callahan--2019 College Championships,2019-06-12T16:37:31Z,https://www.youtube.com/watch?v=RHQJI7dEi3Y
Men's Division Highlights--2019 College Championships,2019-06-10T16:47:00Z,https://www.youtube.com/watch?v=VOvDKNSd0sY
Women's Division Highlights--2019 College Championships,2019-06-05T16:36:59Z,https://www.youtube.com/watch?v=h1X64QC9FyM
Out Skies Opponent-- 2019 College Championships,2019-06-03T16:22:01Z,https://www.youtube.com/watch?v=abAGpaQdaYc
No Look Scoober--2019 College Championships,2019-06-03T16:17:16Z,https://www.youtube.com/watch?v=2iCkpmIAVbA
Quick Grab Callahan--2019 College Championships,2019-06-03T16:09:11Z,https://www.youtube.com/watch?v=gQl9gcPNk5Y
Tipped Pass Score--2019 College Championships,2019-06-03T16:05:07Z,https://www.youtube.com/watch?v=JscDNiKC5qI
Full Extension Foot Block--2019 College Championships,2019-06-03T15:56:46Z,https://www.youtube.com/watch?v=P4yesG_TVV0
Look Back Sky-- 2019 College Championships,2019-06-03T15:48:52Z,https://www.youtube.com/watch?v=-sl0NvJgGGg
Missed layout to layout D--2019 College Championships,2019-06-03T15:44:05Z,https://www.youtube.com/watch?v=dODolMDf6GY
Flick Huck Run Down--2019 College Championships,2019-06-03T15:23:55Z,https://www.youtube.com/watch?v=dzlZsqR-8eM
Game Point Sky-- 2019 College Championships,2019-06-03T15:16:15Z,https://www.youtube.com/watch?v=2PM5m7_vcys
Layout Grab to timeout call--2019 College Championships,2019-06-03T15:11:48Z,https://www.youtube.com/watch?v=JuzLcByUzF0
2019 D-III College Championships,2019-05-30T17:16:45Z,https://www.youtube.com/watch?v=qN2I2nDuHxE
Layout Hand Block on Goal Line-- 2019 College Championships,2019-05-29T21:43:25Z,https://www.youtube.com/watch?v=T3RnpEm9-2c
Layout Score Followed by Celebration-- 2019 College Championships,2019-05-29T21:28:40Z,https://www.youtube.com/watch?v=4A6nYv9gBhg
Full Sprint Layout Goal-- 2019 College Championships,2019-05-29T21:20:09Z,https://www.youtube.com/watch?v=wmxmjSZbqf4
Over the Top Catch-- 2019 College Championships,2019-05-29T21:13:30Z,https://www.youtube.com/watch?v=3kDZORaFGPY
Hand Block-- 2019 College Championships,2019-05-29T21:10:04Z,https://www.youtube.com/watch?v=HhGiiGwaIJ0
Lane Blocking D-- 2019 College Championships,2019-05-29T21:06:03Z,https://www.youtube.com/watch?v=2KllWDAlUGc
Foot Block Pass-- 2019 College Championships,2019-05-29T21:02:08Z,https://www.youtube.com/watch?v=yq-XT98mg5M
Goal Line D-- 2019 College Championships,2019-05-29T20:52:48Z,https://www.youtube.com/watch?v=jpYIkWy7SkI
Run to D-- 2019 College Championships,2019-05-29T20:50:16Z,https://www.youtube.com/watch?v=ynzIRUK5Unk
Tipped Catch Goal-- 2019 College Championships,2019-05-29T20:43:49Z,https://www.youtube.com/watch?v=f1QdwT5shx0
Run Through to Layout D-- 2019 College Championships,2019-05-29T20:40:11Z,https://www.youtube.com/watch?v=SjnH4CBNH7U
Throw Stopping Foot Block-- 2019 College Championships,2019-05-29T20:05:05Z,https://www.youtube.com/watch?v=PJ1wuJ8z2Rw
Day One Callahan-- 2019 College Championships,2019-05-29T19:50:36Z,https://www.youtube.com/watch?v=-fLdmAXBIzY
Last Second Grab Goal-- 2019 College Championships,2019-05-29T19:45:08Z,https://www.youtube.com/watch?v=1kwruB_bzag
Run Down Goal-- 2019 College Championships,2019-05-29T19:40:22Z,https://www.youtube.com/watch?v=yvsctUn6kNs
Horizontal Layout D-- 2019 College Championships,2019-05-29T19:35:27Z,https://www.youtube.com/watch?v=9lQGrfgUUfI
Sideways Two-handed Catch for Goal-- 2019 College Championships,2019-05-29T19:28:52Z,https://www.youtube.com/watch?v=9QF_5BeaG5g
Chest High Layout Goal-- 2019 College Championhips,2019-05-29T19:23:02Z,https://www.youtube.com/watch?v=DoU3TNKNp4E
Lunge Assist to Layout Score-- 2019 D-lll College Championships,2019-05-29T19:05:14Z,https://www.youtube.com/watch?v=ySwZsAHbd6g
Run Down Sky-- 2019 D-lll College Championships,2019-05-29T18:58:26Z,https://www.youtube.com/watch?v=Ibeo6xO6G5c
Boxed Out Sky-- 2019 D-lll College Championships,2019-05-29T18:52:22Z,https://www.youtube.com/watch?v=ik4DVx6A0n0
Run Through D-- 2019 D-lll College Championships,2019-05-29T18:46:59Z,https://www.youtube.com/watch?v=W5Q3rJKcBdw
Quick Grab Goal-- 2019 D-lll College Championships,2019-05-29T18:42:53Z,https://www.youtube.com/watch?v=50hES9OTzRM
Power Position Huck to Sky-- 2019 D-lll College Championships,2019-05-29T18:36:42Z,https://www.youtube.com/watch?v=x9bximrc_dE
Sky D-- 2019 D-lll College Championships,2019-05-29T18:28:39Z,https://www.youtube.com/watch?v=BTJZptQHEvY
Down Field Huck to Score-- 2019 D-lll College Championships,2019-05-29T18:15:46Z,https://www.youtube.com/watch?v=XdB4ZzKNzQg
From Behind D-- 2019 D-lll College Championshps,2019-05-29T18:10:13Z,https://www.youtube.com/watch?v=mV1SmSrWRSM
Endzone Sky-- 2019 D-lll College Championships,2019-05-29T18:06:54Z,https://www.youtube.com/watch?v=yCAJilMmmYg
Sideways Layout D-- 2019 D-lll College Championships,2019-05-29T18:02:52Z,https://www.youtube.com/watch?v=kr6immOzCgM
Full Extension Layout D-- 2019 Beach Championships,2019-05-29T17:49:38Z,https://www.youtube.com/watch?v=k3Pq3DA_HUA
Back to Back Layout D's-- 2019 Beach Championship,2019-05-29T17:45:20Z,https://www.youtube.com/watch?v=p75Cmsz4-r0
Trailing-edge Catch-- 2019 Beach Championships,2019-05-29T17:39:57Z,https://www.youtube.com/watch?v=5vkw30ZOql4
Looking Back Layout Grab-- 2019 Beach Championships,2019-05-29T17:35:21Z,https://www.youtube.com/watch?v=JiZFxwKgmds
Two-Handed Layout-- 2019 Beach Championships,2019-05-29T17:29:03Z,https://www.youtube.com/watch?v=tHfQENuVMgw
From Behind Layout Catch-- 2019 Beach Championships,2019-05-29T17:25:31Z,https://www.youtube.com/watch?v=JijmcUXi7nY
Jumping Catch Score-- 2019 Beach Championships,2019-05-29T17:21:28Z,https://www.youtube.com/watch?v=_o4vvKdq2As
High Release to Layout Goal-- 2019 Beach Championships,2019-05-29T17:12:56Z,https://www.youtube.com/watch?v=2B9CriC7-Rg
Full Sprint Layout Goal-- 2019 Beach Championships,2019-05-29T17:05:48Z,https://www.youtube.com/watch?v=w8g4t26Du4o
Layout Goal-- 2019 Beach Championships,2019-05-29T16:59:27Z,https://www.youtube.com/watch?v=qvFRzrmG_Jk
Layout D-- 2019 Beach Championships,2019-05-29T16:49:17Z,https://www.youtube.com/watch?v=tZtl-NBu1u4
Full Extension Layout Goal-- 2019 Beach Championships,2019-05-29T16:39:25Z,https://www.youtube.com/watch?v=65Fv5arOP8Y
University of Colorado vs. University of Pittsburgh--2019 College Championships,2019-05-26T15:36:30Z,https://www.youtube.com/watch?v=zBgeXlsp-DI
2019 College Championships LIVE from Round Rock - Day 3,2019-05-26T15:12:50Z,https://www.youtube.com/watch?v=V_QNLeCjHuw
2019 College Championships LIVE from Round Rock - Day 2,2019-05-26T10:13:07Z,https://www.youtube.com/watch?v=2aMFhr8atsY
University of Texas vs. University of Wisconsin--2019 College Championships,2019-05-26T00:59:28Z,https://www.youtube.com/watch?v=3wndbnRohTA
University of Wisconsin vs. University of Colorado--Women's Pre-Quarterfinal,2019-05-26T00:56:26Z,https://www.youtube.com/watch?v=wtNwW95EEeQ
University of Texas vs. North Carolina State University--2019 College Championships,2019-05-25T21:47:58Z,https://www.youtube.com/watch?v=KyKYuJqZb00
University of Georgia vs. Western Washington University--2019 College Championships,2019-05-25T21:11:13Z,https://www.youtube.com/watch?v=xf1vRaroNp0
University of Texas vs. Dartmouth College--2019 College Championships,2019-05-25T19:27:24Z,https://www.youtube.com/watch?v=913SLamssL4
Northeastern University vs. Ohio State University--2019 College Championships,2019-05-25T17:35:33Z,https://www.youtube.com/watch?v=cveydwL0qis
Pregame Banter between #LiveUltimate Ambassadors--Jimmy Mickle and Trent Dillon,2019-05-25T16:37:50Z,https://www.youtube.com/watch?v=_GRd89r-xmM
University of Oregon vs. University of Pittsburgh--2019 College Championships,2019-05-25T15:11:50Z,https://www.youtube.com/watch?v=1zcIODRaObc
University of Washington vs. Cal Poly-SLO--2019 College Championships,2019-05-25T14:55:06Z,https://www.youtube.com/watch?v=H8kymojxt0Q
Tufts University vs  Western Washington University  2019 College Championships,2019-05-25T14:42:08Z,https://www.youtube.com/watch?v=crqsT1cYf5A
LU | Carolyn + Jessie,2019-05-25T13:11:33Z,https://www.youtube.com/watch?v=3W8rY4Rq9fo
2019 College Championships LIVE from Round Rock,2019-05-25T00:27:57Z,https://www.youtube.com/watch?v=a3QWm-SFYrY
Dartmouth College vs. Carleton College--2019 College Championships,2019-05-24T23:06:36Z,https://www.youtube.com/watch?v=HjzDuv31Gq8
University of Oregon vs. University of Pittsburgh--2019 College Championships,2019-05-24T21:44:41Z,https://www.youtube.com/watch?v=ckutmL50vRo
University of Colorado vs. University of Pittsburgh--2019 College Championships,2019-05-24T21:12:44Z,https://www.youtube.com/watch?v=icSGGY8lRFo
California-Santa Barbara vs. Ohio State University--2019 College Championships,2019-05-24T19:35:21Z,https://www.youtube.com/watch?v=GLk3czBt_3I
North Carolina State University vs. Brown University--2019 College Championships,2019-05-24T19:03:42Z,https://www.youtube.com/watch?v=ZnZG2e-gxcE
University of Minnesota vs.University of Georgia--2019 College Championships,2019-05-24T17:21:43Z,https://www.youtube.com/watch?v=Jweco4a4iDA
2019 Beach Championships,2019-05-20T17:30:13Z,https://www.youtube.com/watch?v=ZHIt2fGokkA
Oberlin College vs Bates College--Women's Final (2019 D-III College Championships),2019-05-19T21:16:33Z,https://www.youtube.com/watch?v=zWXcvp5psNI
Air Force vs Middlebury--Men's Final (2019 D-III College Championships),2019-05-19T19:45:38Z,https://www.youtube.com/watch?v=xQpObSbf-CE
STAR Webinar: Playing With Observers,2019-04-30T22:34:34Z,https://www.youtube.com/watch?v=yPTLZiKlMY4
2019 STAR Registration Webinar,2019-02-19T18:22:07Z,https://www.youtube.com/watch?v=KBYFpALP8aA
Pull Together,2019-02-05T20:03:13Z,https://www.youtube.com/watch?v=9rR8PtVeDes
Philadelphia AMP vs Seattle Mixtape--Mixed 2018 National Championship,2018-12-19T20:35:23Z,https://www.youtube.com/watch?v=NHm-6b0IUgA
Philadelphia AMP vs Washington D.C. Space Heater--Mixed Semi 2018 National Championships,2018-12-19T20:35:22Z,https://www.youtube.com/watch?v=Ac6ux2uzDOw
San Francisco Revolver vs Raleigh Ring of Fire--Men's Semi 2018 National Championships,2018-12-19T20:35:22Z,https://www.youtube.com/watch?v=SHSGjfpjsmI
Boston Brute Squad vs Denver Molly Brown--Women's Semi 2018 National Championships,2018-12-19T20:35:22Z,https://www.youtube.com/watch?v=ebFvbdWLcGE
New York PoNY vs San Francisco Revolver--Men's 2018 National Championship,2018-12-19T20:35:22Z,https://www.youtube.com/watch?v=gwoji3aw4bg
San Francisco Fury vs Seattle Riot--Women's Semi 2018 National Championships,2018-12-19T20:35:22Z,https://www.youtube.com/watch?v=qGW54EFGDIg
San Francisco Fury vs Boston Brute Squad--Women's 2018 National Championship,2018-12-19T20:35:21Z,https://www.youtube.com/watch?v=vIa0lVzShec
Minneapolis Drag'n Thrust vs Seattle Mixtape--2018 Mixed Pro Championship,2018-12-07T16:59:58Z,https://www.youtube.com/watch?v=Z1OpMSyfiKo
New York PoNY vs San Francisco Revolver--2018 Men's Pro Championship,2018-12-07T16:59:57Z,https://www.youtube.com/watch?v=BASMs-6eHxM
Boston Brute Squad vs Washington D.C. Scandal--2018 Women's Pro Championship,2018-12-07T16:59:57Z,https://www.youtube.com/watch?v=zSeSTvllEY8
