title,published_at,url
SoCal Condors vs Chicago Machine (2022 Nationals Pool Play),2024-06-21T22:08:51Z,https://www.youtube.com/watch?v=HWLceNd66fA
Minneapolis Sub Zero vs Chicago Machine (2019 US Open Pre-Quarters),2024-06-21T21:58:56Z,https://www.youtube.com/watch?v=58fpSVq4ml4
Denver Inception vs Chicago Machine (2022 US Open Pool Play),2024-06-21T21:57:17Z,https://www.youtube.com/watch?v=BupXaoL9W-w
Washington Grit vs Boston Brute Squad (2022 Club Nationals Pre-Quarters),2024-06-21T21:56:05Z,https://www.youtube.com/watch?v=tuCn_OlGuls
Seattle Emerald City vs Chicago Machine (2022 US Open 7th Place Game),2024-06-21T21:55:02Z,https://www.youtube.com/watch?v=ujZExA63HU0
Austin Doublewide vs Chicago Machine (2023 Pro-Champs Pool Play),2024-06-21T21:51:18Z,https://www.youtube.com/watch?v=RwjQB7dnkAY
Boston DiG vs Chicago Machine (2022 US Open Crossover Game),2024-06-21T21:47:44Z,https://www.youtube.com/watch?v=mUweh3THj8k
Vancouver Furious George vs Chicago Machine (2023 Club Nationals Pool Play),2024-06-21T21:44:23Z,https://www.youtube.com/watch?v=sxkqyUl5bVg
Chicago Machine vs Brooklyn Blueprint (2023 Club Nationals Pool Play),2024-06-21T21:40:01Z,https://www.youtube.com/watch?v=NaWfd6OtzK8
Atlanta Chain Lightning vs New York PoNY (2023 Pro-Champs Pool Play),2024-06-21T21:30:01Z,https://www.youtube.com/watch?v=JjeFXw1aP0A
