title,published_at,url
Scott Heyman in Isolation | Moments from Pittsburgh vs Colorado 2023 USAU College Nationals,2023-10-06T18:35:27Z,https://www.youtube.com/watch?v=Xt5UDFeAjYE
Henry Ing in Isolation | Moments from Pittsburgh vs Colorado 2023 USAU College Nationals,2023-10-06T18:35:24Z,https://www.youtube.com/watch?v=xTBXZI7Ji_s
Roots of Rhythm vs PTA | Game 3 2023 MCUDL A-League Championships,2023-08-23T21:16:29Z,https://www.youtube.com/watch?v=QVxpoPzO39o
Sean Mott ROOFS Shank Alladi | Moments from 2023 MCUDL A-League Finals,2023-08-23T21:16:17Z,https://www.youtube.com/watch?v=0x53tfHLpzU
Sean Mott in Isolation | Moments from 2023 MCUDL A-League Finals,2023-08-23T21:16:09Z,https://www.youtube.com/watch?v=Y6aSCppS9WE
Dyllon Jeng Full-Extension Layout Score | Moments from 2023 MCUDL A-League Finals,2023-08-23T21:15:59Z,https://www.youtube.com/watch?v=iW5bc-20utU
Roots of Rhythm vs PTA | Game 2 2023 MCUDL A-League Finals,2023-08-19T17:30:04Z,https://www.youtube.com/watch?v=iM6T8ly8jLc
Roots of Rhythm vs PTA | Game 1 2023 MCUDL A-League Finals,2023-08-19T17:29:58Z,https://www.youtube.com/watch?v=40rLgtHS3sI
Third Leg Mafia vs 2 on 1 | 2023 MCUDL Men's Final,2023-08-19T17:29:53Z,https://www.youtube.com/watch?v=Sm4PW9L_Zjk
Third Leg Mafia vs Brute Fource | 2023 MCUDL Men's Semifinal,2023-08-19T17:29:50Z,https://www.youtube.com/watch?v=DvZYJcEoPT4
PTA vs Double Dutch | 2023 MCUDL A-League Semifinals,2023-08-12T13:25:09Z,https://www.youtube.com/watch?v=og2OJp84KRQ
Roots of Rhythm vs Mailmen | 2023 MCUDL A-League Semifinals,2023-08-12T13:24:57Z,https://www.youtube.com/watch?v=Gdw8di27rhQ
Big 10 vs Se7en | 2023 MCUDL Mixed Quarterfinals,2023-08-12T13:24:39Z,https://www.youtube.com/watch?v=dqRgvEiezDE
Massachusetts Zoodisc vs Utah State Scotsmen | 2023 USAU College National Championships Pool Play,2023-06-10T14:00:08Z,https://www.youtube.com/watch?v=9k3Cgv0n2O4
Columbia vs Montclair | Boys Final 2023 NJ State Championships,2023-06-07T16:00:21Z,https://www.youtube.com/watch?v=du50DF5JET4
A Game of Inches | Pittsburgh vs Vermont Quarterfinals 2023 USAU College National Championships,2023-05-29T14:20:02Z,https://www.youtube.com/watch?v=kYKCrcnf6vI
Oregon Ego vs Tufts Elephant Men | 2023 USAU College National Championships Pool Play,2023-05-29T02:47:22Z,https://www.youtube.com/watch?v=fvNM_N5RmIA
Oregon Ego's Itay Chang #5 Massive Layout Block Catch | 2023 USAU College National Championship,2023-05-27T03:21:46Z,https://www.youtube.com/watch?v=WjP2884P3a4
New York PoNY vs DC Truck Stop | Men's Semifinal 2022 USAU National Championships,2022-11-23T07:27:58Z,https://www.youtube.com/watch?v=5n7qgjlBR7U
Denver Johnny Bravo vs Portland Rhino Slam! | Men's Semifinals 2022 USAU National Championships,2022-11-23T07:27:54Z,https://www.youtube.com/watch?v=BRlb6KDbPcw
Raleigh Ring of Fire vs DC Truck Stop | Men's Quarterfinals 2022 USAU Club National Championships,2022-11-23T07:27:51Z,https://www.youtube.com/watch?v=JlzL7xajkW8
Sonatina - Aram Khatchaturian - Piano - 1st Movement,2010-03-13T23:39:27Z,https://www.youtube.com/watch?v=HOJXk2LcPgg
Ballade - Burgmuller - Piano,2007-11-29T22:45:33Z,https://www.youtube.com/watch?v=5hJ3I9p61qg
arabesque - burgmuller - piano,2007-08-02T23:22:38Z,https://www.youtube.com/watch?v=fofUk_x6JZo
